,id,name,overall_rating,review_count,address,zip
511,1e_j1BtMaTinWLC52RJI9w,Marmalade Cafe,4.0,2523,6333 West 3rd St,90036
512,B_-catZHqltZBIHPZjSwVQ,The District by GS,4.0,488,3888 Crenshaw Blvd,90008
513,AX-hRDB8zpIHKMix9VqB8g,H Cafe,4.5,960,3200 W 8th St,90005
514,6HxIW8_iW7wUKNVHoUvO6A,Nkwagala Cafe,5.0,1,2619 Wilshire Blvd,90057
515,ki5SNb4Lli6uOklz6BXXGw,Blu Jam Café,4.0,5832,7371 Melrose Ave,90046
516,ta7GyGyMGnn_LeJkUeLqdQ,Woodspoon,4.0,1476,107 W 9th St,90015
517,xU6pcazbyB1lxA631YJEkg,Joy,4.5,1324,5100 York Blvd,90042
518,7pKS39Tdt0c1hAhdxOWZqA,House of Curry,4.0,244,1888 S Western Ave,90006
519,aVOeM9zGvIcyKuJWEMxc5w,Dave's Hot Chicken,4.0,580,3462 Wilshire Blvd,90010
520,GWkTJVxzieQM2KfaAk9sBQ,Golden Lake Eatery Cambodian Restaurant,4.0,285,424 W College St,90012
521,rfVUBEy2i9aHsKjsJbqZwA,Haidilao Hot Pot Century City ,4.5,442,10250 Santa Monica Blvd,90067
522,kO-2RXxr3PJ4Fkh_2FfrMA,Harlowe,4.0,489,7321 Santa Monica Blvd,90046
523,5imw7dSuSB4HmUMrZep1lg,Qin West Noodle,4.0,224,727 N Broadway,90012
524,mqqEbmEQzQkXJAk7LkJR-g,GamBoJok,4.5,94,301 S Western Ave,90020
525,iw9aZwRbfJ0cnCgTEXTRew,IO Rooftop,3.0,21,1400 N Cahuenga Blvd,90028
526,6uCcRqFET5kCO41lg-jDgg,The Honor Bar,4.5,1767,122 S Beverly Dr,90212
527,rQEMhSKknt-sDHjqwSC3Xg,Lowkey Burritos,4.5,101,5940 W Sunset Blvd,90028
528,U-jWH-Cld5YxdJQv7MvKAQ,Urban Plates,4.0,873,12746-3 W Jefferson Blvd,90094
529,mLbTDZsYKkV5Ynnz-X87iQ,Square One Dining,4.0,1700,4854 Fountain Ave,90029
530,JlOmW-RsfxzUGD5RAiGepw,Nakara Asian Street Food,5.0,13,363 S Broadway,90013
531,P-pAAi56zMPPHfO7xf_wQQ,Nong La Cafe,4.0,703,145 N La Brea Ave,90036
532,DLFXv3FwVjO3CEqwSpgdSw,Alma Cocina de Mexico,3.5,148,189 The Grove Dr,90036
533,ctB_3PPniGMzs49wEqDF7g,Ten-Raku,4.0,656,4177 W 3rd St,90020
534,FIhj_380IbJsHolPuNzk2A,Paros Chicken,4.5,177,1117 N Hobart Blvd,90029
535,a06PI6D0bF9agRDaOzafpw,Kazan,4.0,267,111 N La Cienega Blvd,90211
536,NrQAjvoj57Qcn2i90otmaw,Café Fig,4.0,135,939 S Figueroa St,90015
537,lfYZj35tFbnHwgLFyPTKqQ,La Cocinita,4.5,49,4379 W Pico Blvd,90019
538,hFn27QdC78liB2Jak_qWDg,Inka Wasi,4.5,8,605 W 7th St,90017
539,wjU7E9cMWgxZO9HNTn_tig,Everytable,4.5,324,1101 W 23rd St,90007
540,26fIBSlQkaTa29uoKAvZOw,Burgers Never Say Die,4.0,1007,2388 Glendale Blvd,90039
541,jcUgGKhk1NbzNBED6e_tPg,Azay,4.5,195,226 E 1st St,90012
542,sd2v9zk2JKbdLp166AC2nw,Cobras & Matadors,3.5,551,7615 Beverly Blvd,90036
543,jaNacyO8EzjJwE4uI8JWKw,Poké Bar,4.5,463,8539 W Sunset Blvd,90069
544,KLUryRjCkaiYgGD1BxAPtA,Clark Street Diner,4.0,86,6145 Franklin Ave,90028
545,vfHJzF0ShYtwmotXE-0PiA,Figueroa Philly Cheese Steak,4.0,1198,358 W 38th St,90037
546,fETqhZO6YjM1VTWCJpT8VA,Lowboy,4.0,260,1540 Sunset Blvd,90026
547,8RPEQTaPqvOpmKzSYJZQgQ,Intercrew,4.0,197,3330 Wilshire Blvd,90010
548,I69-pzeFEilBey4LND3KbA,Onizuka ,4.0,100,514 N La Cienega Blvd,90048
549,6KWWh5MEe0WePoUOd2sxxQ,Sushi Ippo,4.0,1675,3800 Wilshire Blvd,90010
550,K3msdd0tuGwuE2fm_W94MQ,Best Fish Taco In Ensenada,4.0,2282,1650 Hillhurst Ave,90027
551,-Z-Je-27YcpaLZTi76wYtg,Jin Chinese Kitchen,4.0,28,1930 W Olympic Blvd,90006
552,lFr9Yxt9cqQCEOp3HAPk9g,Kensho Hollywood,4.0,72,1999 N Sycamore Ave,90038
553,x54GDbBf-82ekbqrBiWKwg,Nobu Los Angeles,4.0,1436,903 N La Cienega Blvd,90069
554,sfGM1J-gEWaS1QUTJ_4BzQ,Bolt,4.5,492,5648 Hollywood Blvd,90028
555,451LU9SaBEoxtLJ8NZdXIA,OOTORO Little Tokyo,4.5,149,232 E 2nd St,90012
556,sQJ788QT7wN5-d4MeuRVQA,Founders Ale House,4.5,300,8771 W Pico Blvd,90035
557,alBO2iwK6ilrykLvtSlNtg,Sichuan Impression,4.0,678,11057 Santa Monica Blvd,90025
558,HBjWB06zDqg17sqLmErGsg,SharksTeeth,4.5,50,,90029
559,edafZfgTxcy8YSju4484hw,La Cabanita Restaurant & Pupuseria,4.5,16,3564 S Normandie Ave,90007
560,xb9-MjRrzDfZRTC2rNvMsw,CAVA,4.0,347,9343 Culver Blvd,90232
561,4hHIJ0L7Txn6sqs9Ex2-JA,Conservatory,4.0,456,8289 Santa Monica Blvd,90046
562,FwbZVfx2EBQ7aS090V6dzA,Fabiolus Cucina,4.0,970,6270 W Sunset Blvd,90028
563,Gcu1t8hJv9D_CKDhO4-rSw,Open Face Food Shop,5.0,114,5577 W Adams Blvd,90016
564,HTFByVH44biQsc_R8sEOjg,BCD Tofu House,4.0,4698,3575 Wilshire Blvd,90010
565,XpXcEP7JRIQZpDDnsXy2gA,Tartine Sycamore,4.0,156,911 N Sycamore,90038
566,wtp1izuuno7wsPBhPRcGqw,Library Bar,4.0,1817,630 W 6th St,90017
567,QKnDvexwbYgc7c-30-TUgw,The Bop,5.0,50,8234 W 3rd St,90048
568,b4SH4SbQUJfXxh6hNkF0wg,Eggslut,4.0,6222,317 S Broadway,90013
569,98KeJCu_8XbfOXB1aRAW1A,Salazar,3.5,1141,2490 Fletcher Dr,90039
570,Y6fIDAmbM7cvnZsbOWFb-w,Tokyo Hamburg,4.0,606,600 S New Hampshire Ave,90005
571,p1O9sw9QdnKn1cV2FEmmhw,Feng Mao Lamb Kebab - Olympic,4.5,612,3901 W Olympic Blvd,90019
572,jS8MhTJpHmGYuxcKonGG-A,Kismet,3.5,548,4648 Hollywood Blvd,90027
573,kW73uvEb7QCu9j9vHz3zwg,Sagrado Mezcaleria + Kitchen,4.5,71,3216 Glendale Blvd,90039
574,mrEgKltVkacoD6ZNWzQjyg,Bang Bang Noodles,4.0,246,1801 E 7th St,90021
575,Gler-blXeDRz6YnNnrEd5g,Lasita,4.5,87,727 N Broadway,90012
576,StdfmfbeUmgdZd0r-m_aUQ,Caboco,4.5,121,1850 Industrial St,90021
577,h3KzTYozazMtdhS8C1qBXg,The Semi-Tropic,4.5,475,1412 Glendale Blvd,90026
578,09yem3Q4MAu8GbqMYACw_A,Dunsmoor,4.5,76,3501 Eagle Rock Blvd,90065
579,Mywk3nUsqPvmzJiEOw4XYw,Pearl River Deli,4.5,226,935 Mei Ling Way,90012
580,l4ydq6oYIaCWy5fLZl1OjQ,All You Can Eat Sushi & BBQ,4.0,311,3914 Wilshire Blvd,90010
581,aR-WRPNJVySZML-4sBn89Q,Caldo Verde,4.0,58,1100 S Broadway,90015
582,eM9i1sVyWX44A7Vns8362w,Kochi,4.5,302,408 N La Cienega Blvd,90048
583,SDoOIzuz4k3m-SP071aykA,Chunju Han-il Kwan,4.0,826,3450 W 6th St,90020
584,N3Fmp5OcPObH4d-SEdwLOw,Phakhaothip,4.5,3,1712 Sunset Blvd,90026
585,pDqUvoNY1kR963MJnfnL6Q,Water Grill - Los Angeles,4.0,2460,544 S Grand Ave,90071
586,xmmtvpuxZDWe-9tB2e7NBQ,Madre,3.5,246,801 N Fairfax Ave,90046
587,bi0QB8hSLqOC9E61_aYGJQ,Toe Bang Cafe,4.0,988,3465 W 6th St,90020
588,SqWYLEwZxJY7Et8w24lzjw,Crispy School,5.0,453,526 S Occidental Blvd,90057
589,uteG6HIb4an-y5fFCXWo7w,Anarkali Indian Restaurant,4.5,3798,7013 Melrose Ave,90038
590,H9ZlIqEp930ZRniH6VRp8w,Papa Cristo's,4.5,2126,2771 W Pico Blvd,90006
591,jWzVgAjWCZIfTlsLWgC4pw,Yaki Q LA,4.5,12,1800 Argyle Ave,90028
592,JxoefRA7EHdhB8HkCVrlMA,Abuelita's Birria & Mexican Food,3.5,16,615 N. Western Ave.,90004
593,d09ros9QhLRs9EgWbkkvvg,Caveman Kitchen,4.0,575,2215 S Vermont Ave,90007
594,5G_TIDaMDzYuEfZC4rNdqQ,Minion Cafe,3.5,26,49 Minion Way,91602
595,Ls0cIqY-v6CqNoE2rHjBNg,Noshi Sushi,4.0,1670,4430 Beverly Blvd,90004
596,beA_DlDpij8O9xK2B-NjEA,Mex Peru Gipsy,5.0,1414,414 E 12th St,90015
597,w0cm7DFmBDQ_x2r83cvL6g,Apollonia's Pizzeria,4.0,700,5176 Wilshire Blvd,90036
598,eN9OB5t-bz1-XIVWV9Z5XQ,Mama Shelter,3.0,384,6500 Selma Ave,90028
599,B7hN8d0qkE9mPw9LVcomuQ,Sticky Rice,4.0,1058,317 S Broadway,90013
600,6FC3TYQqSJMQ2smh2BJhAg,La ong,4.5,62,9632 S Santa Monica Blvd,90210
601,SeXI1XFnutCgITvakkoOPw,Donghae Makguksu,4.0,29,210 N Western Ave,90004
602,clXt3YuTQvj_QlAU0FINog,Nagahasu By Sushi Yu/Mi,5.0,23,8103 1/2 Beverly Blvd,90048
603,s9_gk-ABcZ8uOEQjD1bK7g,Banh Oui,4.5,304,1552 N Cahuenga Blvd,90028
604,OHtTq36D830iydOy8m3J0A,The Hideaway,4.0,62,421 N Rodeo Dr,90210
605,XRbyfQZ7nWwJCOjRC8EW-g,Ô Banh Mi,4.0,129,1997 Hyperion Ave,90027
606,HBn4DUgu-364YhQOc3CCDw,Nat's Thai Food,4.0,127,1123 Vine St,90038
607,4_m1nEcmKomgzQj0wleURw,Soom Soom Fresh Mediterranean - Los Angeles,4.0,520,8744 W 3rd St,90048
608,0KrITDshZGMnv1m7nunoZQ,Goat Restaurant,5.0,101,4100 W Pico Blvd,90019
609,6Qkw3cCuM4AR-t8_NRPh3A,Kuishimbo,4.0,150,4001 Wilshire Blvd,90010
610,xVgz_F3gnbhyn_2goJ8vYQ,Pinches Tacos,4.0,929,8200 W Sunset Blvd,90046
611,C5s9a_prs6TbH510Bt_sqQ,眞 Jin Cook - Authentic Korean Soul Food,4.5,413,310 N Brand Blvd,91203
612,wB9bJyxmmGRzNC-7LL9GmQ,Founder's Room,4.5,3,135 N Grand Ave,90012
613,3xFHEzWiKOKNKJvFaCfukA,Madeo Ristorante,4.0,811,"1 Hotel West Hollywood, 8490 Sunset Blvd",90069
614,C_8Y_wwGFummtQ3OQLRjcg,LAces,5.0,74,125 N Western Ave,90004
615,YYKK5pDAWQimcHzOz-7nug,Rossoblu,4.0,752,1124 San Julian St,90015
616,ITNAxP_RUZ_FCPFNt7pjmw,Earle's On Crenshaw,4.5,581,3864 Crenshaw Blvd,90008
617,vUe6SGmCpWRbVdmj1ujMMQ,California Rock'n Sushi - Los Angeles,4.5,199,621 S Western Ave,90005
618,H_yVj1dSjqYacohidTiaIw,The Dresden,4.0,881,1760 N Vermont Ave,90027
619,3T3hzREOY8W6Vz04MfU_gw,Nua,4.5,89,403 N Crescent Dr,90210
620,xNB1cPWE511X4_o8czmmUg,JINYA Ramen Bar,3.5,264,6801 Hollywood Blvd,90028
621,AxPJlSxkCJVJk3sSTL_8OA,Philippe the Original,4.0,6746,1001 N Alameda St,90012
622,XBkRSNtBggWGMIfqmIlF2Q,Savoca,3.5,44,900 W Olympic Blvd,90015
623,3uFK2GoO4WyzZQV7C9fY9w,KozyKo,5.0,80,3087 W Pico Blvd,90006
624,MngSqXZbc4-x8lZTby1SrA,Himalayan House,4.0,344,1277 W Jefferson Blvd,90007
625,8polKN4I6fJx1t8pPxogVw,Bacari W Adams,4.0,1654,2308 S Union Ave,90007
626,34EtzYXSKlbAWY8aLZD2kg,Boolieya,4.5,67,3959 Wilshire Blvd,90010
627,HW91V0vFjRGE152HgkJsnA,Jewel,4.5,323,654 N Hoover St,90004
628,h34JzcPwJy9tAWPkCPEMFA,Nonna's Empanadas,4.0,1015,8556 W 3rd St,90048
629,yYW361SgSPcTT8hjbgRjIg,Todo Bien Taqueria,4.5,182,7065 W Sunset Blvd,90028
630,lWsfc4SdYfpB5IuIb9FHDw,Grater Grilled Cheese,4.5,46,5553 W Sunset Blvd,90028
631,ENahrZZzeTek-EgPSXGd0A,KITCHEN 1437,4.5,9,1437 S Robertson Blvd,90035
632,GT9hiv72iGarl6vx9WM7DQ,Lady Byrd Cafe,4.0,967,2100 Echo Park Ave,90026
633,R02yvpCAL64FgxLmoswAew,Ma Dang Gook Soo,4.0,702,869 S Western Ave,90005
634,TmuztHuzFydP4L6BxBkNXA,Qi Steam Kitchen,4.0,154,5966 W Olympic Blvd,90036
635,KQBGm5G8IDkE8LeNY45mbA,Wurstküche,4.0,8821,800 E 3rd St,90013
636,YCEgBqClpWXQ3leoAhWjoA,Sushi Hon,4.5,317,3929 W Olympic Blvd,90019
637,oxSSDJzC8tw9n6u42g-BFg,Short Stories Restaurant,4.5,86,115 S Fairfax Ave,90036
638,J_EbbYl1MfLim9gTxWKxAA,The Breakfast Club,3.5,307,1600 Vine St,90028
639,XQjnIHXi3jFRRNfcP_9c5Q,Tagine Beverly Hills,4.0,958,132 N Robertson Blvd,90211
640,FAW0X9xZIGsxiIX1JfArgQ,The Cat & Fiddle Restaurant & Pub,4.5,306,742 N Highland Ave,90038
641,OiPGniE0EAXcOxJ_v6dxrA,Vietnamese Delight,4.0,54,358 W 38th St,90037
642,hLf-BHaQV5BN0qoXkmbtqA,Konbi,3.0,30,10000 Washington Blvd,90232
643,730kuR4OZsSwWDas7QCwGg,Marugame Udon,4.0,208,700 S Flower St,90017
644,Q6Gkv6-kmyMMVmMojCuaDw,Yunomi Handroll,4.5,251,806 E 3rd St,90013
645,5oBl4waF3RT2b218OFTL4A,Harold & Belle's,3.5,1121,2920 W Jefferson Blvd,90018
646,4MFZnqY59zuafZTP1UQQWA,Ggiata Delicatessen,4.0,239,5009 Melrose Ave,90038
647,UUL3cdDeCA0gZIa8lBO1zg,LA Cha Cha Chá,4.0,443,812 E 3rd St,90013
648,9T2siQj4ET92dQ_XGae71g,Town Hof and Thanks Chicken,4.5,71,1144 S Western Ave,90006
649,EKrVpJqTXBjbbJPgHusibQ,Stevie's Creole Cafe,4.0,848,5545 W Pico Blvd,90019
650,4rSvfb7rxoCwkk9YKcc3vw,Airlight at Conrad Los Angeles,5.0,1,100 S Grand Ave,90012
651,nt5xe27sVh-960dPgnqN0A,Mountain Noodles,4.5,41,3377 Wilshire Blvd,90010
652,LiOTgwAIorn3tDQz-ZJhaA,Dan Sung Sa,4.0,1044,3317 W 6th St,90020
653,vNRmpcJzqBMK_piXswZZzg,Quarter Sheets Pizza Club,5.0,69,1305 Portia St,90026
654,tqolEK-wfz-B8GdYCTrB-g,Pizzeria Bianco DTLA,4.5,64,1320 E 7th St,90021
655,CTFZnhYe6t2tLv_NLHiE-w,Open Sesame,4.0,847,7458 Beverly Blvd,90036
656,CQuhF2uwJ0OZpXXoNoxcpQ,Tacos Guelaguetza,5.0,67,5848 Melrose Ave,90038
657,TOtRBm4rnHtHo2S7-6LW5w,Carnes Asadas Pancho Lopez,5.0,328,3328 Pasadena Ave,90031
658,ObzVtIRkNeoF2yBqGBWywg,Pinky’s,4.0,41,1816-B North Vermont Ave,90027
659,gKp39Lke5LPAerJ9QV-HQg,Inti Peruvian Restaurant,4.5,370,5870 Melrose Ave,90038
660,qOsGNcHWor5dn4GCKaFDPg,kodō,4.0,95,710 S Santa Fe Ave,90021
661,QFGNVvRv5FGCnv005IfgZQ,Catch Steak LA,3.0,109,650 N La Cienega Blvd,90069
662,93Svns_JtCP3__wxlcSsbg,Prank,4.0,947,1100 S Hope St,90015
663,8aKBU4Ylr31ZhSI_-rc5dg,Main Chick,5.0,6,3416 W Washington Blvd,90018
664,WXikaEhId91eh1EAo45Ddg,TehranRo Grill,5.0,128,414 S Western Ave,90020
665,cywwDn2SYCoef0PUYOXygw,La Pupusa Urban Eatery,4.5,359,1051 W Washington Blvd,90015
666,gY3McKZ54b8w_3yVU2qQPg,HiFi Kitchen,4.5,82,1667 Beverly Blvd,90026
667,-Z-9YfCsSJCyfz0mtHG14w,Olivetta,3.5,361,9010 Melrose Ave,90069
668,ly7L13OVHcSOm1JSuFwKwg,Electric Owl,4.0,501,1451 N Gardner St,90046
669,ceCiXn-eAFNVYMXep2X3VQ,Wasabi At Citywalk,4.0,1093,1000 Universal Center Drive,91608
670,CP0ICg1dZqEOt3UtNapjKg,Au Lac,4.0,1093,710 W 1st St,90012
671,Ke3WFbRKFHOW7Ity6vO0jQ,Sonoritas Prime Tacos,4.0,188,1050 S Flower St,90015
672,qhPBVr8vv75EsQXB_B194Q,V Los Angeles,4.0,279,515 W 7th St,90014
673,SLxKy00itrk-ta8r8zCzTA,Easy Street Burgers,4.5,220,1000 N Western Ave,90029
674,2JdQ9vo87C5dQroHzW0oYg,Go Go Bird,4.5,103,9355 Culver Blvd,90232
675,Y2_4gSj9r2pzktbkWZrlig,Lodge Bread,5.0,17,8532 W Pico Blvd,90035
676,J3_JwqWPTO8EXO5SKRkQtA,Hollywood Shawarma,4.0,22,6319 Hollywood Blvd,90028
677,xcGGRbDXSGzefu_5dI8wqA,Yuchun,4.0,1226,3185 W Olympic Blvd,90006
678,7SCpCvd8-RDDvQhSmNe5dQ,R Bar,4.0,662,3331 W 8th St,90005
679,HvaKhiJtuLag0ZlXosYNUw,Twozone Chicken,4.5,307,3516 W 8th St,90005
680,xmKfyAfDj5osCzz3qN8ZGg,Rock and Grill,5.0,27,2201 W Pico Blvd,90006
681,ho3kMMflXm9q9skQui4ioQ,Chef Kang Korean Taco,5.0,37,3959 Wilshire Blvd,90010
682,cJ5bhdV-9co0BVByR34jgA,California Grill Restaurant,4.5,114,800 N Virgil Ave,90029
683,FK2gwXlaA8Dpu9ufxgIXzA,Il Giardino,4.5,76,3201 S Hoover St,90089
684,ZpMi8UddVhG2_pN8be6HXw,Greenleaf Kitchen and Cocktails,3.5,153,929 W Jefferson Blvd,90007
685,2ptYhY0gxay6PwdCzAsTmw,Le Petit Greek,3.5,451,127 N Larchmont Blvd,90004
686,m3860pcbhauSFWpJF2z91A,Basbussa,4.0,78,8338 W 3rd St,90048
687,peYvHy00ndX-sPdCxnAWXw,Guy Fieri's Flavortown Kitchen,4.5,4,,91608
688,7PBCXVHfIYYGEabTeeCrtw,POLANCO Modern Mexican Steakhouse,4.0,51,840 S Spring St,90014
689,vrGfzIrzeKbXZ_WGubBb3Q,Boo's Philly Cheesesteaks - Silverlake,4.0,1335,4501 Fountain Ave,90029
690,u5v6CeUG286gUP1bmGs9Qw,Shin Chon Seolnongtang,4.5,146,3033 W 6th St,90020
691,4fa2rkET8eT6sf9kUZx0jQ,Daebokjung,4.5,55,2010 James M Wood Blvd,90006
692,2t-FTIdnJC1gDjpims7oMQ,El Huero,4.0,1098,3000 S Figueroa St,90007
693,KQ8surQGsdsUpjLoVMUW-A,Kiku Sushi,4.0,475,246 N Larchmont Blvd,90004
694,6wCf5bH6Prfrk6kxxhxfWQ,Millet Crepe,4.5,38,2011 Sawtelle Blvd,90025
695,EtYraN2nwiuv2WQR8ZHDQg,Yang Ga Neh,5.0,10,1676 W 11th St,90015
696,v5JaR9R_p0dnyDtefjtF9A,Blackbird Pizza Shop,4.5,463,7459 Melrose Ave,90046
697,YBmk31pBPukmnRyioe5uBA,Sushi Gen,4.5,4076,422 E 2nd St,90012
698,-7-7Rqxo2-4RiJ9Yv0T_-A,Chifa,4.0,241,4374 Eagle Rock Blvd,90041
699,1XR2J2k4xWW72I_y-aQTRQ,Terrace Restaurant,3.5,3,8358 W Sunset Blvd,90069
700,vAGszIli2pkHf_0HolmLmw,Mi Corazon,4.0,475,2609 Hyperion Ave,90027
701,6XYHpIJrE1YRNOGnScp0gA,Ham Ji Park,4.5,171,4135 W Pico Blvd,90019
702,FQT1DQVA0QwhEDs2i-ZNDA,Monarca Pasta & Grill,4.5,159,2703 S Vermont Ave,90007
703,FfuuxavSBU_umwIVr2r8bw,Hatchet Hall,4.0,922,12517 W Washington Blvd,90066
704,dFYLa1j5-FsjAKayBf6MWw,Casita,4.5,316,14015 Ventura Blvd,91423
705,w5EOeYOoxmbYWJ1sUVD94w,Comfort Kitchen,4.5,36,5700 Wilshire Blvd,90036
706,gX802b6PyS51OjFrXacWfA,Holy Basil,4.0,210,718 S Los Angeles St,90014
707,rATll-xwVa_NYlCBB0UaxA,NY Crust Pizza,3.5,210,5421 Santa Monica Blvd,90029
708,O1mZqTsmuDs8vtUhDsvMIA,Sky's Gourmet Tacos,4.0,1237,5303 West Pico Blvd,90019
709,Qy8Qrv3ZOt7swuA7Rw5mHw,Porchetta Republic,5.0,128,1220 West 7th St,90017
710,iM1jGSf06bihs3GUDbJqjQ,Wok N' Tenders,4.5,66,312 W Olympic Blvd,90015
711,tGusz6xqBBABc1awGP1aLA,Shabuya,4.0,761,1925 W Olympic Blvd,90006
712,aiECaCjhSTVopFyFHxuvgQ,Thanks Pizza,4.5,133,450 S Western Ave,90020
713,nxOmiITLYE3AdEqrSZIRDg,Young King,4.0,623,3100 W Olympic Blvd,90006
714,tyuhJgxBkk16mdYNXjwRIg,Salt's Cure,3.5,420,1155 N Highland Ave,90038
715,2l796WkmCJ8mdEQCWO4C1w,Capri Club,4.5,26,4604 Eagle Rock Blvd,90041
716,U2xdaP7MkCzL5Qr7SgFXVg,Lemonade,4.0,614,626 N Larchmont Blvd,90004
717,VI1U5HOitbUGA6AOvk_jZA,Ima,4.5,49,9669 Santa Monica Blvd,90210
718,z9_3AoFM_VAHeb0HSnz_-Q,Santuari,4.5,310,6711 Forest Lawn Dr,90068
719,zNkJG9Hd74blhJ6JBIFY0Q,City Tacos,4.0,31,835 W Jefferson Blvd,90089
720,MKseq9X_3EurekZ0qBs8_Q,Cereal & such,4.5,6,4157 1/2 Normal Ave,90029
721,neJYe_OQ6jv5sy-myluwIg,El Zarape Vine,4.5,36,1358 Vine St,90028
722,H-59njjlarE5GFpR5NdyGg,Yangban Society,4.0,134,712 S Santa Fe Ave,90021
723,bZvzLXrCj8hya33di73d8Q,Laurel Hardware,3.5,1794,7984 Santa Monica Blvd,90046
724,x8w0GIFJVs7Z2WF_rDE_4g,Garden Grille,4.5,3,2005 N Highland Ave,90068
725,fBLnD9qxQggvDSPyOBsBLg,Ong Ga Nae Korean BBQ,4.5,632,936 South Vermont Ave,90006
726,gLn9MKqseb1leWZOWqD54g,Mocha City,4.5,39,4221 Wilshire Blvd,90010
727,xdpHcR7sG5eedSOfceVGZw,Tonkatsu House,4.0,173,928 S Western Ave,90006
728,OQtm6aFK58dUVJRBMTxyqg,Kinjiro,4.5,419,424 E 2nd St,90012
729,wa3VXlj29ZxbU39OEZiOBw,Bul Bul E Jokbal,4.0,56,379 N Western Ave,90004
730,2LIX4bMsB6a1GvR-Ws9G-w,Ziggy’s Hot Chicken,4.5,26,121 N Virgil Ave,90004
731,__sH8x4w9v2sCbZlhpjjQg,Clemen's Restaurant,4.0,17,3551 S Western Ave,90018
732,0kXAJeO1rL4zxa8sa7zL3g,Iki Ramen,4.5,567,740 S Western Ave,90005
733,BPgbSNw9tPUSaZpuhjVgfA,Joon Shabu Shabu,4.5,1221,220 E Broadway,91205
734,X_QoHd32bFtUXOilyit44A,Speranza,4.0,624,2547 Hyperion Ave,90027
735,OV0dGThU7E0ZevFSuSbqZQ,SiSiG,4.5,75,1714 W Temple St,90026
736,NJ5zXTQzIlkG-EhDwqMaIQ,Somos Oaxaca,5.0,31,3224 Venice Blvd,90019
737,cGPwkO-avZU1d17fQkjBgQ,Wadatsumi Beverly Hills,4.5,280,410 N Canon Dr,90210
738,z0euY_NfiM2obp_BcBgwqQ,L.O.L,5.0,10,928 S Western Ave,90006
739,OsLpB7cWHwsNyiH8-gedoA,Hollywood Thai,4.0,627,5241 Hollywood Blvd,90027
740,BPgbSNw9tPUSaZpuhjVgfA,Joon Shabu Shabu,4.5,1221,220 E Broadway,91205
741,X_QoHd32bFtUXOilyit44A,Speranza,4.0,624,2547 Hyperion Ave,90027
742,OV0dGThU7E0ZevFSuSbqZQ,SiSiG,4.5,75,1714 W Temple St,90026
743,NJ5zXTQzIlkG-EhDwqMaIQ,Somos Oaxaca,5.0,31,3224 Venice Blvd,90019
744,cGPwkO-avZU1d17fQkjBgQ,Wadatsumi Beverly Hills,4.5,280,410 N Canon Dr,90210
745,z0euY_NfiM2obp_BcBgwqQ,L.O.L,5.0,10,928 S Western Ave,90006
746,OsLpB7cWHwsNyiH8-gedoA,Hollywood Thai,4.0,627,5241 Hollywood Blvd,90027
747,r8xaIfqjRRFpEg_jvWJOTQ,Workshop Kitchen + Bar,3.5,21,127 S La Brea Ave,90036
748,lx0ohxTwphu8CzOA4xz8-Q,FishPop,4.5,159,3446 Wilshire Blvd,90010
749,jUUL15bDuUwwX73Mqivisg,Poke Me,4.0,321,310 S La Brea Ave,90036
750,2n9gAtOvARpVPygaWH1tTQ,Gucci Osteria da Massimo Bottura,3.5,166,347 N Rodeo Dr,90210
751,v9RZZLxE39Zx9L0mXB8kww,Shabu Shabu House,4.0,1446,127 Japanese Village Plaza Mall,90012
752,0KicdACooH2zW9c7XWmR9Q,Monty's Good Burger,4.5,674,1533 W Sunset Blvd,90026
753,qOKsBrRBSrOuVBBCvnzrMw,Avra Beverly Hills,4.0,1149,233 N Beverly Dr,90210
754,rpWdiTM-i4i3a3otIxoJnw,Highly Likely,3.5,414,4310 W Jefferson Blvd,90016
755,LiQ4H9HKUWcSDhCbfAfLdg,365,4.5,60,3300 W 6th St,90020
756,Lqmd-E8G7qOlrki2V_QyIw,Sunset Rooftop,4.0,130,6097 W Sunset Blvd,90028
757,njyf0pk4spqk5jRLUVlN-A,Combo A,4.5,431,1411 Echo Park Ave,90026
758,DhYp23R5w6Y7yBZXCj1bdQ,La Kubanita,5.0,13,101 S La Brea Ave,90036
759,V-eVoKK5lhj8Fk_cw3AGRA,Summer Buffalo,4.5,502,7275 Melrose Ave,90046
760,CN74EfWcTD2j2MaCSTTTMQ,Hanabi,4.5,87,3954 Beverly Blvd,90004
761,vC_6J_nGyf4J8xt-Vu6Shw,Chichen Itza Restaurant,4.5,1335,3655 S Grand Ave,90007
762,ubOBDUCB_WJNZaY_iutZ-Q,Iron Teapot Dim Sum & Bar,3.5,500,10306 Venice Blvd,90034
763,tXWWGFaKQBggwOKMdOuCdA,Sabor Nicaragüense Restaurant,5.0,118,1927 S Western Ave,90018
764,IzLRBCRlworctabyPjvXjw,BBQ + Rice WeHo,4.5,349,7363 W Sunset Blvd,90046
765,UJg9U_6djc7Wc089s1hFCg,Honey Bee's House of Breakfast,4.0,871,4715 W Adams Blvd,90016
766,4AX7DMPPq2t-Hf8dEpi3yA,Yuko Kitchen - Los Angeles,4.5,421,101 W 5th St,90013
767,7sZnRtSBZcrScdtE-gWyPw,Chi Spacca,4.0,620,6610 Melrose Ave,90038
768,hThifVvziVJbn_GzsagItw,800° Woodfired Kitchen,4.0,560,1521 N Vine St,90028
